Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
5/7/2009;00:00:00;1.134;0.226;239.180;4.800;0.000;0.000;1.000
26/10/2007;08:14:00;2.350;0.100;238.700;9.800;0.000;0.000;17.000
1/7/2007;01:01:00;1.612;0.058;234.910;6.800;1.000;2.000;17.000
29/5/2007;19:56:00;0.580;0.000;234.620;2.400;0.000;1.000;0.000
21/6/2009;22:29:00;1.262;0.102;241.710;5.200;0.000;0.000;0.000
26/2/2009;07:49:00;2.048;0.000;239.730;8.400;0.000;0.000;17.000
31/5/2007;16:44:00;0.210;0.000;235.550;0.800;0.000;0.000;0.000
2/3/2010;19:01:00;0.368;0.140;239.330;1.800;0.000;1.000;0.000
31/10/2007;23:34:00;0.290;0.090;245.380;1.200;0.000;0.000;0.000
21/9/2010;02:05:00;0.162;0.058;239.140;0.800;0.000;0.000;1.000
10/6/2009;10:56:00;0.208;0.000;239.370;1.000;0.000;0.000;1.000
2/11/2007;13:50:00;1.648;0.064;239.340;6.800;0.000;0.000;17.000
21/9/2008;21:50:00;0.388;0.000;240.010;1.600;0.000;0.000;1.000
29/8/2009;18:48:00;1.698;0.498;238.580;7.400;0.000;2.000;19.000
4/6/2009;10:20:00;1.338;0.184;238.230;5.600;0.000;2.000;18.000
14/10/2010;12:04:00;0.406;0.070;241.650;1.600;0.000;0.000;1.000
12/3/2009;08:18:00;1.878;0.054;239.670;7.800;0.000;1.000;18.000
3/1/2008;13:13:00;0.488;0.060;242.110;2.000;0.000;0.000;0.000
6/4/2007;08:11:00;3.512;0.074;235.980;14.800;0.000;37.000;17.000
15/3/2008;15:27:00;1.136;0.204;241.580;4.800;0.000;0.000;0.000
22/5/2010;05:37:00;0.406;0.078;240.520;1.800;0.000;0.000;0.000
10/4/2010;08:52:00;1.376;0.082;239.340;5.600;0.000;0.000;18.000
24/4/2007;11:43:00;1.422;0.168;232.180;6.200;0.000;0.000;17.000
13/9/2007;11:08:00;0.180;0.068;238.270;0.800;0.000;0.000;0.000
11/3/2008;19:27:00;2.978;0.074;232.380;12.800;0.000;0.000;16.000
2/3/2009;01:15:00;0.268;0.000;244.180;1.200;0.000;0.000;0.000
15/5/2009;03:25:00;0.328;0.054;241.200;1.400;0.000;0.000;1.000
22/6/2007;13:10:00;0.198;0.096;239.630;0.800;0.000;0.000;0.000
20/12/2006;12:19:00;1.488;0.212;241.610;6.200;0.000;1.000;18.000
22/9/2008;08:07:00;1.256;0.000;241.390;5.200;0.000;0.000;19.000
20/6/2008;14:52:00;0.136;0.000;242.010;0.600;0.000;0.000;1.000
4/11/2008;17:51:00;2.812;0.118;234.100;12.000;0.000;0.000;16.000
8/5/2009;05:41:00;0.356;0.102;241.000;1.600;0.000;0.000;1.000
8/1/2008;23:07:00;0.398;0.108;245.690;1.800;0.000;0.000;0.000
11/7/2007;04:57:00;0.134;0.000;243.150;0.600;0.000;0.000;0.000
26/6/2010;22:23:00;0.236;0.094;242.690;1.000;0.000;0.000;0.000
28/1/2007;01:58:00;2.322;0.000;240.700;9.600;0.000;1.000;0.000
23/2/2009;17:49:00;0.690;0.050;243.000;2.800;0.000;0.000;0.000
12/10/2007;09:07:00;1.334;0.050;237.930;5.600;1.000;0.000;17.000
9/7/2008;13:53:00;0.222;0.134;242.000;1.000;0.000;2.000;1.000
13/3/2010;22:54:00;1.588;0.334;240.940;6.600;0.000;1.000;18.000
13/5/2009;13:59:00;0.302;0.000;240.170;1.400;0.000;0.000;1.000
30/7/2009;19:33:00;0.626;0.122;241.930;2.800;0.000;1.000;1.000
5/12/2008;15:12:00;1.044;0.214;246.630;5.000;0.000;0.000;0.000
10/1/2008;16:23:00;0.900;0.086;245.470;3.800;0.000;1.000;0.000
23/1/2010;09:34:00;1.794;0.208;235.870;7.600;0.000;2.000;17.000
3/12/2007;07:17:00;1.996;0.128;239.250;8.200;0.000;0.000;17.000
11/11/2008;18:35:00;2.152;0.214;234.790;9.200;0.000;1.000;0.000
26/9/2008;00:45:00;0.252;0.134;245.530;1.200;0.000;0.000;1.000
30/3/2007;16:40:00;0.320;0.136;244.020;1.400;0.000;1.000;0.000
3/9/2008;10:45:00;0.912;0.202;239.310;3.800;0.000;0.000;12.000
29/9/2010;06:19:00;0.238;0.074;241.160;1.000;0.000;0.000;1.000
15/10/2007;08:21:00;1.346;0.080;235.890;5.600;0.000;0.000;17.000
27/11/2009;21:31:00;1.566;0.100;239.550;6.400;0.000;0.000;0.000
15/2/2008;00:42:00;1.294;0.058;241.700;5.200;0.000;0.000;18.000
2/7/2010;14:35:00;0.504;0.192;236.980;3.200;0.000;0.000;1.000
15/7/2007;18:47:00;?;?;?;?;?;?;
11/4/2009;03:59:00;0.354;0.102;241.610;1.400;0.000;0.000;1.000
15/11/2010;01:45:00;0.312;0.084;245.500;1.200;0.000;1.000;0.000
30/7/2010;12:41:00;0.156;0.000;241.920;0.600;0.000;0.000;1.000
23/5/2007;15:33:00;0.436;0.060;235.640;1.800;0.000;3.000;0.000
25/4/2009;17:14:00;1.734;0.252;238.050;7.200;0.000;0.000;18.000
5/4/2010;18:05:00;0.506;0.166;243.490;2.200;0.000;0.000;0.000
28/7/2007;12:43:00;2.160;0.410;233.620;9.800;0.000;23.000;0.000
17/8/2008;12:22:00;0.250;0.272;240.330;1.400;0.000;1.000;0.000
7/5/2008;00:07:00;0.462;0.252;243.630;2.200;0.000;2.000;1.000
1/1/2009;12:03:00;0.398;0.160;239.000;1.800;0.000;0.000;0.000
27/5/2009;18:58:00;1.034;0.250;230.250;4.600;0.000;0.000;10.000
30/9/2009;23:56:00;0.224;0.088;244.870;1.000;0.000;0.000;1.000
23/9/2008;02:59:00;0.168;0.000;240.420;0.800;0.000;0.000;1.000
11/6/2009;17:29:00;0.426;0.116;241.280;1.800;0.000;1.000;1.000
19/3/2008;18:59:00;1.196;0.114;239.340;5.000;0.000;0.000;0.000
11/1/2009;19:56:00;1.732;0.286;244.170;7.200;1.000;0.000;0.000
20/8/2010;02:22:00;?;?;?;?;?;?;
13/5/2009;12:53:00;0.306;0.000;242.530;1.400;0.000;0.000;0.000
2/6/2010;18:44:00;0.352;0.188;239.050;1.800;0.000;0.000;1.000
9/9/2007;16:47:00;0.378;0.082;239.990;1.800;0.000;0.000;0.000
14/2/2009;20:01:00;1.492;0.050;241.440;6.200;0.000;0.000;18.000
7/11/2010;19:30:00;1.106;0.046;233.860;4.600;0.000;0.000;0.000
21/11/2008;18:45:00;1.234;0.254;236.870;5.400;0.000;0.000;0.000
28/7/2010;03:07:00;0.306;0.186;241.860;1.400;0.000;0.000;1.000
29/8/2009;21:22:00;0.544;0.330;242.430;2.600;0.000;1.000;1.000
8/5/2008;10:17:00;0.418;0.150;241.030;1.800;0.000;1.000;1.000
26/10/2008;16:55:00;1.518;0.174;245.050;6.200;0.000;1.000;19.000
7/12/2009;03:06:00;0.428;0.226;243.410;2.000;0.000;0.000;1.000
6/8/2010;05:32:00;0.234;0.090;241.250;1.000;0.000;0.000;1.000
26/4/2010;12:44:00;0.384;0.204;241.350;1.800;0.000;1.000;1.000
5/7/2010;07:29:00;0.340;0.214;241.160;1.600;0.000;0.000;1.000
1/2/2010;14:17:00;0.330;0.116;246.040;1.400;0.000;0.000;1.000
11/9/2007;01:04:00;0.208;0.114;242.620;1.000;0.000;0.000;0.000
5/11/2007;22:27:00;1.594;0.000;238.620;6.600;0.000;0.000;0.000
28/4/2009;09:07:00;2.070;0.254;239.430;9.400;0.000;0.000;18.000
23/1/2008;15:03:00;1.432;0.000;244.380;5.800;0.000;0.000;19.000
6/7/2008;03:59:00;0.724;0.184;240.250;3.000;0.000;0.000;1.000
26/10/2007;00:40:00;0.582;0.208;243.250;2.800;0.000;0.000;0.000
26/8/2008;14:27:00;0.254;0.260;242.060;1.400;0.000;0.000;1.000
10/5/2007;12:52:00;0.290;0.236;236.750;1.600;0.000;1.000;0.000
1/5/2009;05:04:00;0.890;0.148;243.030;3.600;0.000;0.000;11.000
8/2/2009;05:48:00;0.220;0.000;247.790;0.800;0.000;0.000;0.000
5/3/2010;07:11:00;0.606;0.210;242.790;2.600;0.000;0.000;1.000
8/5/2009;15:08:00;1.938;0.056;244.450;7.800;1.000;1.000;19.000
26/1/2010;00:28:00;1.486;0.000;243.760;6.000;0.000;0.000;19.000
9/7/2010;18:40:00;0.414;0.242;243.360;2.000;0.000;0.000;1.000
5/5/2008;01:05:00;0.416;0.222;244.320;1.800;0.000;2.000;0.000
30/3/2010;00:03:00;0.584;0.514;241.190;3.200;0.000;1.000;0.000
26/3/2009;21:14:00;1.706;0.148;241.510;7.000;0.000;0.000;0.000
9/2/2007;18:27:00;0.432;0.202;236.690;2.000;0.000;0.000;0.000
17/9/2009;06:23:00;0.446;0.338;240.600;2.200;0.000;1.000;0.000
10/4/2008;14:00:00;0.256;0.000;244.180;1.000;0.000;0.000;1.000
16/10/2009;10:36:00;1.294;0.060;240.850;5.200;0.000;0.000;19.000
23/9/2007;04:55:00;1.350;0.226;239.440;5.600;0.000;1.000;17.000
17/7/2007;20:00:00;0.484;0.126;234.240;2.400;0.000;0.000;0.000
18/5/2007;12:40:00;0.328;0.056;236.330;1.400;0.000;0.000;0.000
18/12/2008;23:23:00;1.008;0.092;245.360;4.200;1.000;0.000;0.000
19/2/2008;21:37:00;2.996;0.060;238.740;12.600;0.000;0.000;17.000
11/11/2008;13:08:00;3.896;0.234;239.040;16.200;0.000;38.000;17.000
21/2/2009;12:21:00;1.438;0.068;238.410;6.000;0.000;0.000;17.000
11/11/2009;21:15:00;1.598;0.052;238.390;6.600;0.000;0.000;18.000
19/12/2007;16:44:00;0.218;0.000;247.340;0.800;0.000;0.000;0.000
17/6/2010;14:26:00;0.400;0.068;240.240;1.600;0.000;0.000;1.000
21/9/2010;19:51:00;0.864;0.166;240.850;3.600;0.000;0.000;1.000
10/5/2007;00:24:00;0.280;0.176;237.340;1.400;0.000;0.000;0.000
29/1/2009;07:16:00;1.916;0.000;240.060;8.000;0.000;0.000;18.000
30/4/2008;17:29:00;0.252;0.000;244.670;1.000;0.000;0.000;0.000
5/10/2007;01:08:00;0.298;0.072;239.790;1.200;0.000;0.000;0.000
21/2/2008;13:46:00;0.298;0.070;240.320;1.200;0.000;0.000;0.000
4/2/2010;19:43:00;5.680;0.346;235.640;24.200;47.000;0.000;18.000
14/3/2008;03:26:00;0.340;0.080;243.240;1.400;0.000;0.000;0.000
4/2/2008;07:53:00;2.220;0.100;237.210;9.200;1.000;0.000;18.000
9/9/2007;01:06:00;0.198;0.092;243.580;0.800;0.000;0.000;0.000
14/5/2008;11:12:00;1.448;0.286;238.540;6.200;1.000;2.000;18.000
6/1/2008;04:47:00;0.308;0.076;243.870;1.200;0.000;0.000;0.000
16/9/2009;19:04:00;0.802;0.424;237.050;3.800;0.000;0.000;0.000
14/12/2009;18:21:00;2.864;0.074;243.730;11.800;0.000;1.000;19.000
12/10/2009;00:31:00;0.372;0.098;241.830;1.600;0.000;0.000;1.000
24/1/2009;19:43:00;3.106;0.480;239.560;13.400;0.000;0.000;0.000
31/10/2009;15:19:00;2.044;0.362;240.570;8.600;0.000;1.000;29.000
27/9/2009;08:42:00;0.132;0.000;244.700;0.600;0.000;0.000;1.000
10/3/2010;15:56:00;1.826;0.102;245.160;7.400;0.000;0.000;20.000
31/5/2007;20:27:00;1.230;0.050;236.430;5.200;1.000;0.000;0.000
16/11/2010;10:59:00;1.442;0.064;241.370;6.000;0.000;0.000;18.000
20/2/2010;05:06:00;0.256;0.056;244.800;1.000;0.000;0.000;0.000
7/9/2008;10:15:00;0.278;0.000;239.620;1.400;0.000;0.000;1.000
22/1/2007;19:51:00;3.552;0.266;234.980;15.200;0.000;1.000;17.000
25/10/2009;12:32:00;6.382;0.248;233.670;27.200;0.000;70.000;28.000
16/2/2007;08:37:00;0.366;0.126;238.980;1.600;0.000;0.000;0.000
26/6/2008;12:13:00;0.416;0.214;239.100;1.800;0.000;0.000;0.000
16/10/2010;05:54:00;0.336;0.084;244.680;1.400;0.000;0.000;1.000
1/5/2008;21:04:00;0.316;0.074;237.920;1.400;0.000;0.000;1.000
12/12/2008;07:08:00;2.224;0.000;239.990;9.200;0.000;0.000;18.000
26/6/2008;18:09:00;0.224;0.114;240.670;1.000;0.000;0.000;1.000
22/11/2008;20:06:00;1.700;0.000;237.770;7.000;0.000;0.000;0.000
9/3/2009;10:47:00;1.322;0.000;244.700;5.400;0.000;0.000;18.000
9/4/2008;21:49:00;0.566;0.000;240.480;2.400;0.000;0.000;1.000
14/5/2010;21:58:00;0.358;0.000;238.150;1.400;0.000;0.000;1.000
2/10/2009;06:52:00;1.956;0.074;242.000;8.000;0.000;0.000;19.000
24/4/2007;17:45:00;1.320;0.078;234.540;5.600;0.000;0.000;16.000
1/10/2010;19:59:00;0.782;0.000;239.470;3.200;0.000;1.000;0.000
8/1/2008;02:22:00;0.408;0.204;243.210;1.800;0.000;0.000;0.000
23/4/2008;18:54:00;0.256;0.000;243.090;1.000;0.000;0.000;1.000
30/7/2010;17:03:00;1.334;0.092;240.940;5.400;0.000;1.000;19.000
14/12/2009;20:45:00;2.512;0.098;242.730;10.200;0.000;0.000;18.000
11/3/2010;11:17:00;1.310;0.000;241.180;5.400;0.000;0.000;19.000
29/9/2009;20:31:00;4.814;0.072;235.700;20.400;37.000;0.000;14.000
11/1/2007;17:59:00;3.800;0.000;237.610;16.000;0.000;0.000;17.000
15/2/2010;21:00:00;3.986;0.140;237.740;17.600;21.000;0.000;18.000
6/8/2010;05:17:00;0.156;0.000;241.330;0.600;0.000;0.000;0.000
28/8/2007;17:48:00;0.288;0.252;239.920;1.600;0.000;1.000;0.000
15/11/2010;11:11:00;1.404;0.140;233.200;6.000;0.000;0.000;17.000
29/3/2007;19:09:00;2.548;0.276;237.410;10.800;0.000;0.000;17.000
10/6/2010;19:42:00;0.834;0.192;241.600;3.400;0.000;0.000;1.000
31/12/2006;18:56:00;2.460;0.102;235.870;10.400;0.000;0.000;0.000
16/10/2009;23:00:00;0.334;0.086;241.610;1.400;0.000;0.000;1.000
4/3/2007;17:34:00;4.582;0.190;237.370;19.400;39.000;0.000;17.000
3/2/2007;11:42:00;1.450;0.000;239.150;6.000;0.000;0.000;18.000
6/6/2009;12:01:00;0.462;0.228;241.630;2.200;0.000;1.000;1.000
8/4/2008;21:03:00;4.852;0.068;234.430;20.600;37.000;1.000;17.000
11/12/2008;17:13:00;0.214;0.046;240.780;0.800;0.000;0.000;0.000
10/8/2009;08:18:00;1.818;0.000;240.290;7.600;0.000;0.000;18.000
25/8/2010;11:55:00;0.260;0.092;240.870;1.200;0.000;2.000;0.000
28/5/2008;21:14:00;1.766;0.146;240.480;7.400;0.000;0.000;18.000
18/1/2007;19:42:00;4.094;0.304;238.180;17.400;0.000;2.000;17.000
9/4/2009;00:54:00;0.618;0.000;241.770;2.600;0.000;0.000;1.000
2/7/2009;05:41:00;0.282;0.108;241.140;1.200;0.000;0.000;1.000
10/5/2007;18:47:00;0.178;0.000;235.950;0.800;0.000;0.000;0.000
24/8/2008;21:20:00;0.256;0.270;239.550;1.400;0.000;1.000;0.000
9/6/2007;08:22:00;0.584;0.000;239.560;2.400;0.000;0.000;0.000
30/7/2008;13:42:00;0.346;0.000;240.680;1.800;0.000;0.000;1.000
5/3/2009;11:49:00;1.366;0.084;239.840;5.600;0.000;0.000;17.000
23/8/2010;19:46:00;1.000;0.170;244.020;4.200;0.000;0.000;12.000
13/7/2010;11:21:00;0.520;0.054;240.170;2.200;0.000;0.000;1.000
22/8/2009;18:31:00;4.340;0.728;236.780;18.400;38.000;1.000;18.000
13/8/2010;05:35:00;0.170;0.000;241.060;0.800;0.000;0.000;1.000
2/3/2007;05:01:00;0.308;0.118;239.840;1.400;0.000;0.000;0.000
7/9/2007;14:28:00;0.194;0.106;238.860;1.000;0.000;1.000;0.000
18/11/2007;02:54:00;0.256;0.000;244.590;1.000;0.000;0.000;0.000
15/6/2007;03:38:00;0.220;0.194;238.960;1.200;0.000;1.000;0.000
5/3/2008;09:22:00;0.220;0.000;241.550;0.800;0.000;0.000;0.000
25/1/2009;04:47:00;1.314;0.070;246.770;5.200;0.000;0.000;0.000
11/9/2008;19:27:00;0.214;0.000;241.080;0.800;0.000;0.000;1.000
8/12/2009;06:59:00;4.452;0.316;238.610;18.800;0.000;0.000;18.000
25/12/2006;12:18:00;1.758;0.380;242.570;7.800;3.000;0.000;0.000
8/12/2008;02:10:00;0.556;0.194;246.570;2.600;0.000;0.000;0.000
26/11/2008;15:36:00;0.384;0.192;242.010;1.800;0.000;1.000;0.000
17/9/2007;01:03:00;0.264;0.206;242.650;1.400;0.000;2.000;0.000
18/12/2006;13:46:00;1.690;0.090;239.770;7.000;0.000;0.000;18.000
5/4/2010;05:01:00;0.330;0.104;244.590;1.400;0.000;0.000;1.000
28/12/2008;10:33:00;0.320;0.084;244.180;1.400;0.000;0.000;0.000
6/12/2009;04:09:00;0.276;0.000;244.200;1.200;0.000;0.000;1.000
27/12/2009;23:08:00;1.534;0.142;243.430;6.200;0.000;0.000;1.000
10/9/2007;17:40:00;0.218;0.130;241.850;1.000;0.000;0.000;0.000
15/7/2010;14:59:00;0.628;0.072;239.850;2.600;1.000;0.000;0.000
20/10/2009;14:55:00;0.300;0.060;244.630;1.200;0.000;0.000;1.000
30/7/2010;04:31:00;0.208;0.056;240.720;0.800;0.000;0.000;1.000
13/8/2007;23:37:00;2.266;0.094;234.590;9.600;0.000;0.000;17.000
9/4/2009;03:57:00;0.258;0.000;241.770;1.000;0.000;0.000;0.000
14/3/2008;04:22:00;0.336;0.084;244.720;1.400;0.000;0.000;0.000
22/5/2010;11:13:00;1.366;0.000;239.030;5.600;0.000;0.000;18.000
20/8/2010;06:19:00;?;?;?;?;?;?;
13/1/2009;15:12:00;1.518;0.102;249.290;6.000;0.000;0.000;19.000
24/8/2007;19:52:00;4.636;0.556;237.130;19.600;39.000;1.000;17.000
8/2/2008;02:33:00;0.314;0.098;245.970;1.200;0.000;1.000;0.000
17/5/2009;21:37:00;1.042;0.152;237.540;4.400;0.000;0.000;1.000
27/8/2007;16:58:00;0.254;0.216;240.070;1.400;0.000;1.000;0.000
6/3/2009;16:52:00;1.416;0.060;239.030;5.800;0.000;0.000;17.000
22/5/2007;09:05:00;0.560;0.128;233.120;2.600;0.000;0.000;0.000
21/3/2007;14:49:00;1.404;0.000;243.970;5.600;0.000;0.000;19.000
22/5/2009;11:28:00;0.386;0.210;239.900;1.800;0.000;2.000;1.000
21/10/2009;07:13:00;2.454;0.236;241.040;10.200;0.000;1.000;18.000
20/3/2008;15:39:00;0.396;0.204;241.890;1.800;0.000;0.000;0.000
17/4/2009;09:23:00;1.514;0.104;242.010;6.200;0.000;0.000;18.000
13/10/2008;13:06:00;0.328;0.062;240.410;1.400;0.000;0.000;1.000
16/1/2009;09:27:00;1.406;0.000;240.740;5.800;0.000;0.000;17.000
29/1/2009;08:16:00;1.540;0.000;241.780;6.200;0.000;2.000;18.000
17/7/2010;03:59:00;0.346;0.218;240.690;1.600;0.000;0.000;0.000
5/5/2009;09:25:00;1.834;0.090;239.660;7.600;0.000;0.000;19.000
9/10/2008;02:35:00;0.274;0.000;242.210;1.200;0.000;0.000;1.000
14/10/2007;11:53:00;1.318;0.056;240.950;5.400;0.000;0.000;17.000
28/7/2010;17:09:00;0.226;0.084;240.460;1.000;0.000;0.000;0.000
13/10/2010;22:34:00;2.100;0.116;243.660;8.600;0.000;1.000;19.000
18/9/2007;04:52:00;0.308;0.216;240.350;1.600;0.000;1.000;0.000
15/7/2009;03:41:00;1.020;0.352;242.070;4.400;0.000;0.000;12.000
10/4/2010;10:56:00;1.396;0.092;239.720;5.800;0.000;0.000;18.000
17/11/2007;05:34:00;0.304;0.092;244.540;1.200;0.000;1.000;0.000
31/7/2010;05:54:00;0.244;0.106;240.450;1.000;0.000;1.000;1.000
14/5/2009;09:32:00;1.290;0.000;239.780;5.400;0.000;0.000;18.000
3/11/2009;21:59:00;2.268;0.082;237.610;9.400;0.000;0.000;18.000
13/3/2009;08:47:00;1.272;0.056;239.270;5.200;0.000;0.000;18.000
30/1/2009;23:08:00;0.330;0.058;247.780;1.400;0.000;0.000;0.000
19/3/2009;20:44:00;0.570;0.068;242.180;2.400;0.000;0.000;0.000
12/4/2008;07:50:00;0.252;0.000;240.940;1.000;0.000;0.000;1.000
2/1/2008;11:35:00;1.616;0.000;241.840;6.600;0.000;0.000;18.000
13/4/2009;07:08:00;0.598;0.130;240.270;2.600;0.000;0.000;1.000
7/11/2009;03:45:00;0.336;0.134;246.380;1.400;0.000;0.000;1.000
22/2/2010;06:03:00;0.334;0.080;244.700;1.400;0.000;1.000;0.000
22/8/2007;06:00:00;0.110;0.000;243.140;0.400;0.000;0.000;0.000
30/3/2007;17:48:00;0.402;0.142;243.450;1.800;0.000;0.000;0.000
4/1/2009;23:12:00;0.390;0.052;249.260;1.600;0.000;0.000;0.000
1/10/2009;05:10:00;0.130;0.000;244.650;0.600;0.000;0.000;1.000
20/11/2007;02:17:00;0.224;0.000;243.810;1.000;0.000;0.000;0.000
18/4/2009;02:50:00;0.528;0.230;243.410;2.400;0.000;0.000;1.000
21/2/2007;03:02:00;0.246;0.000;243.650;1.200;0.000;0.000;0.000
12/12/2007;22:03:00;1.620;0.228;238.040;6.800;0.000;0.000;17.000
22/2/2009;10:22:00;0.310;0.062;241.610;1.200;0.000;0.000;0.000
6/11/2007;01:40:00;1.256;0.048;239.520;5.200;0.000;0.000;0.000
13/5/2009;00:03:00;0.696;0.268;243.780;3.400;0.000;0.000;3.000
17/3/2009;18:44:00;0.386;0.246;240.380;1.800;0.000;0.000;0.000
1/8/2007;10:34:00;1.424;0.122;233.460;6.000;0.000;0.000;17.000
26/6/2008;10:08:00;1.162;0.000;235.760;4.800;0.000;0.000;18.000
13/2/2009;17:17:00;2.538;0.208;242.370;10.400;0.000;0.000;18.000
26/7/2008;21:58:00;0.950;0.294;237.810;4.200;0.000;1.000;11.000
25/9/2008;07:04:00;1.770;0.056;237.150;7.400;0.000;0.000;18.000
3/4/2007;04:00:00;0.214;0.000;240.790;0.800;0.000;0.000;0.000
23/7/2007;19:55:00;1.612;0.360;234.310;7.000;0.000;0.000;17.000
16/11/2008;00:28:00;2.466;0.136;239.370;10.200;0.000;1.000;0.000
29/8/2010;02:41:00;0.280;0.104;242.540;1.200;0.000;0.000;1.000
10/3/2008;07:08:00;2.250;0.120;238.370;9.400;0.000;1.000;18.000
24/5/2007;15:28:00;0.284;0.054;232.610;1.200;0.000;0.000;0.000
20/3/2007;20:02:00;1.670;0.390;238.420;7.200;0.000;1.000;0.000
4/1/2010;23:09:00;1.684;0.112;245.630;6.800;0.000;0.000;19.000
7/9/2009;11:07:00;1.476;0.340;242.130;6.200;0.000;2.000;18.000
15/11/2009;08:51:00;2.720;0.000;239.660;11.600;0.000;0.000;18.000
6/2/2007;05:29:00;0.222;0.000;239.530;1.000;0.000;0.000;0.000
25/12/2008;12:36:00;0.298;0.084;240.250;1.200;0.000;0.000;0.000
28/8/2010;09:41:00;0.804;0.238;245.090;3.400;0.000;1.000;0.000
5/4/2008;11:52:00;3.924;0.188;237.490;16.400;38.000;0.000;18.000
25/3/2008;12:54:00;1.498;0.200;243.130;6.200;0.000;0.000;18.000
23/8/2007;12:27:00;0.222;0.000;241.900;1.000;0.000;0.000;0.000
8/7/2009;16:59:00;0.408;0.252;242.730;2.000;0.000;2.000;0.000
26/5/2009;20:17:00;0.562;0.132;232.980;2.400;0.000;1.000;1.000
12/4/2010;03:33:00;1.066;0.070;243.010;4.800;0.000;0.000;13.000
19/9/2009;01:20:00;0.276;0.100;241.470;1.200;0.000;0.000;0.000
16/2/2008;12:57:00;0.912;0.476;244.150;4.200;0.000;1.000;0.000
20/10/2007;10:17:00;1.400;0.088;241.480;5.800;0.000;0.000;18.000
10/1/2008;22:10:00;1.324;0.138;237.190;5.600;0.000;0.000;0.000
20/11/2008;23:36:00;0.496;0.058;242.380;2.000;0.000;0.000;0.000
21/11/2009;11:35:00;1.288;0.000;240.610;5.200;0.000;0.000;18.000
27/7/2007;12:29:00;0.216;0.100;233.880;1.000;0.000;0.000;0.000
25/2/2007;10:51:00;0.220;0.000;242.400;0.800;0.000;0.000;0.000
29/9/2010;08:13:00;1.402;0.096;239.340;5.800;0.000;0.000;18.000
17/5/2007;00:48:00;0.460;0.322;237.610;2.200;0.000;1.000;0.000
12/11/2010;17:40:00;1.768;0.156;232.290;7.600;0.000;0.000;0.000
10/3/2010;11:56:00;1.364;0.000;244.480;5.600;0.000;0.000;19.000
1/9/2008;02:56:00;0.238;0.118;239.940;1.000;0.000;0.000;0.000
29/9/2009;14:26:00;0.480;0.136;243.140;2.200;0.000;1.000;1.000
10/3/2009;20:00:00;1.142;0.088;240.640;4.800;0.000;0.000;0.000
4/7/2010;08:22:00;1.862;0.196;238.840;7.800;0.000;0.000;18.000
7/6/2009;09:51:00;0.306;0.086;238.150;1.400;0.000;0.000;1.000
23/8/2009;10:02:00;0.302;0.236;242.020;1.600;0.000;0.000;1.000
26/11/2008;15:38:00;0.382;0.194;242.580;1.800;0.000;2.000;0.000
28/10/2010;20:45:00;0.624;0.166;246.470;2.600;0.000;5.000;0.000
16/11/2010;19:05:00;1.724;0.144;236.560;7.200;0.000;0.000;0.000
31/12/2007;14:11:00;1.432;0.132;243.350;5.800;0.000;2.000;18.000
1/4/2008;16:36:00;1.682;0.206;240.610;7.000;0.000;0.000;17.000
9/12/2009;19:27:00;2.866;0.254;240.480;12.400;0.000;0.000;1.000
16/2/2007;02:46:00;0.612;0.274;247.220;2.800;0.000;1.000;0.000
9/9/2008;05:00:00;0.262;0.110;238.900;1.200;0.000;0.000;1.000
18/3/2010;15:42:00;0.966;0.266;242.620;4.000;0.000;2.000;0.000
16/3/2008;18:59:00;6.228;0.192;233.380;26.600;37.000;0.000;16.000
4/11/2007;00:25:00;0.296;0.102;243.070;1.200;0.000;1.000;0.000
25/4/2010;22:06:00;0.702;0.000;239.800;3.600;0.000;0.000;7.000
24/6/2010;21:51:00;1.128;0.362;240.980;5.000;0.000;1.000;1.000
3/5/2007;05:57:00;0.218;0.094;234.770;1.000;0.000;0.000;0.000
25/10/2007;22:07:00;4.294;0.000;237.780;18.000;38.000;3.000;0.000
23/4/2010;09:36:00;1.394;0.068;241.460;5.600;0.000;1.000;19.000
31/1/2007;01:16:00;0.306;0.106;240.370;1.400;0.000;0.000;0.000
10/6/2008;15:13:00;0.226;0.100;238.750;1.000;0.000;0.000;0.000
18/3/2009;09:10:00;1.280;0.054;240.080;5.200;0.000;0.000;17.000
18/7/2007;12:01:00;0.116;0.000;225.530;0.600;0.000;0.000;0.000
2/4/2010;12:08:00;1.732;0.090;244.410;7.000;0.000;0.000;19.000
26/8/2010;12:37:00;0.336;0.000;243.090;1.400;0.000;0.000;1.000
21/4/2008;14:11:00;0.454;0.286;245.320;2.200;0.000;1.000;1.000
17/2/2009;05:07:00;0.320;0.078;243.040;1.400;0.000;0.000;0.000
24/12/2008;02:01:00;0.228;0.000;246.370;1.000;0.000;0.000;0.000
1/11/2008;20:31:00;0.426;0.056;242.220;2.000;0.000;0.000;0.000
11/8/2008;07:22:00;0.238;0.232;237.240;1.400;0.000;2.000;0.000
19/10/2008;21:44:00;1.670;0.104;238.380;7.000;0.000;0.000;0.000
24/8/2010;15:09:00;0.362;0.208;241.980;1.800;0.000;0.000;0.000
2/4/2007;11:14:00;1.432;0.202;239.040;6.000;0.000;1.000;17.000
3/8/2009;23:10:00;0.242;0.152;242.700;1.200;0.000;0.000;0.000
22/7/2007;18:41:00;0.656;0.456;235.810;3.400;0.000;0.000;0.000
